unique_sale_id,date_id,item_code,quantity_sold,sale_unit_price,sale_unit_cost,total_line_amount,total_line_benefit,line_profit_margin
2024-08-10-200678,2024-08-10,200678,2,54,48.93,108,10.14,0.093888888889
2024-11-22-200678,2024-11-22,200678,2,54,48.93,108,10.14,0.093888888889
2024-10-26-200678,2024-10-26,200678,2,54,48.93,108,10.14,0.093888888889
2025-01-23-200678,2025-01-23,200678,2,54,48.93,108,10.14,0.093888888889
2024-09-28-200678,2024-09-28,200678,2,54,48.93,108,10.14,0.093888888889
2024-08-16-200678,2024-08-16,200678,2,54,48.93,108,10.14,0.093888888889
2024-12-25-200678,2024-12-25,200678,2,54,48.93,108,10.14,0.093888888889
2024-09-15-200678,2024-09-15,200678,2,54,48.93,108,10.14,0.093888888889
2024-08-04-200678,2024-08-04,200678,2,54,48.93,108,10.14,0.093888888889
2025-01-06-200678,2025-01-06,200678,2,54,48.93,108,10.14,0.093888888889
2024-10-05-200678,2024-10-05,200678,2,54,48.93,108,10.14,0.093888888889
2024-11-21-200678,2024-11-21,200678,2,54,48.93,108,10.14,0.093888888889
2024-08-09-200678,2024-08-09,200678,3,54,48.93,162,15.21,0.093888888889
2024-12-09-200678,2024-12-09,200678,3,54,48.93,162,15.21,0.093888888889
2025-01-18-200678,2025-01-18,200678,3,54,48.93,162,15.21,0.093888888889
2025-01-17-200678,2025-01-17,200678,4,54,48.93,216,20.28,0.093888888889
2024-09-12-200362,2024-09-12,200362,1,22.5,20.38,22.5,2.12,0.094222222222
2024-11-07-200362,2024-11-07,200362,1,22.5,20.38,22.5,2.12,0.094222222222
2024-10-31-200362,2024-10-31,200362,2,22.5,20.38,45,4.24,0.094222222222
2024-10-24-7502009741524,2024-10-24,7502009741524,1,48.75,44.12,48.75,4.63,0.094974358974
2025-01-27-7502009741524,2025-01-27,7502009741524,1,48.75,44.12,48.75,4.63,0.094974358974
2025-01-23-7502009741524,2025-01-23,7502009741524,1,48.75,44.12,48.75,4.63,0.094974358974
2024-08-16-7502009741524,2024-08-16,7502009741524,1,48.75,44.12,48.75,4.63,0.094974358974
2024-08-22-7502009741524,2024-08-22,7502009741524,1,48.75,44.12,48.75,4.63,0.094974358974
2024-12-26-7502009741524,2024-12-26,7502009741524,1,48.75,44.12,48.75,4.63,0.094974358974
2025-05-19-7502009741524,2025-05-19,7502009741524,1,48.75,44.12,48.75,4.63,0.094974358974
2024-11-21-7502009741524,2024-11-21,7502009741524,1,48.75,44.12,48.75,4.63,0.094974358974
2025-01-06-7502009741524,2025-01-06,7502009741524,1,48.75,44.12,48.75,4.63,0.094974358974
2025-01-13-7502009741524,2025-01-13,7502009741524,2,48.75,44.12,97.5,9.26,0.094974358974
2025-04-28-7502009741524,2025-04-28,7502009741524,2,48.75,44.12,97.5,9.26,0.094974358974
2025-05-08-7502009741524,2025-05-08,7502009741524,2,48.75,44.12,97.5,9.26,0.094974358974
2025-04-21-7502009741524,2025-04-21,7502009741524,2,48.75,44.12,97.5,9.26,0.094974358974
2024-12-05-7502009741524,2024-12-05,7502009741524,2,48.75,44.12,97.5,9.26,0.094974358974
2024-09-30-7502009741524,2024-09-30,7502009741524,2,48.75,44.12,97.5,9.26,0.094974358974
2024-10-28-7502009741524,2024-10-28,7502009741524,2,48.75,44.12,97.5,9.26,0.094974358974
2025-03-27-7502009741524,2025-03-27,7502009741524,2,48.75,44.12,97.5,9.26,0.094974358974
2024-10-03-7502009741524,2024-10-03,7502009741524,2,48.75,44.12,97.5,9.26,0.094974358974
2024-10-21-7502009741524,2024-10-21,7502009741524,2,48.75,44.12,97.5,9.26,0.094974358974
2025-03-06-7502009741524,2025-03-06,7502009741524,2,48.75,44.12,97.5,9.26,0.094974358974
2025-04-07-7502009741524,2025-04-07,7502009741524,2,48.75,44.12,97.5,9.26,0.094974358974
2024-11-11-7502009741524,2024-11-11,7502009741524,2,48.75,44.12,97.5,9.26,0.094974358974
2024-12-19-7502009741524,2024-12-19,7502009741524,2,48.75,44.12,97.5,9.26,0.094974358974
2025-04-10-7502009741524,2025-04-10,7502009741524,2,48.75,44.12,97.5,9.26,0.094974358974
2025-03-20-7502009741524,2025-03-20,7502009741524,2,48.75,44.12,97.5,9.26,0.094974358974
2025-01-09-7502009741524,2025-01-09,7502009741524,4,48.75,44.12,195,18.52,0.094974358974
2025-03-24-7502009741524,2025-03-24,7502009741524,4,48.75,44.12,195,18.52,0.094974358974
2024-10-17-200673,2024-10-17,200673,1,106.5,95.98,106.5,10.52,0.098779342723
2024-12-31-200673,2024-12-31,200673,1,106.5,95.98,106.5,10.52,0.098779342723
2024-08-05-200673,2024-08-05,200673,1,106.5,95.98,106.5,10.52,0.098779342723
2025-01-14-200673,2025-01-14,200673,1,106.5,95.98,106.5,10.52,0.098779342723
2024-12-12-200673,2024-12-12,200673,1,106.5,95.98,106.5,10.52,0.098779342723
2024-12-09-200673,2024-12-09,200673,1,106.5,95.98,106.5,10.52,0.098779342723
2025-02-03-200673,2025-02-03,200673,2,106.5,95.98,213,21.04,0.098779342723
2025-05-12-200298,2025-05-12,200298,2,33.75,30.41,67.5,6.68,0.098962962963
2024-10-21-300075,2024-10-21,300075,1,12,10.79,12,1.21,0.100833333333
2024-10-14-300075,2024-10-14,300075,2,12,10.79,24,2.42,0.100833333333
2024-12-30-300075,2024-12-30,300075,2,12,10.79,24,2.42,0.100833333333
2024-10-31-300075,2024-10-31,300075,2,12,10.79,24,2.42,0.100833333333
2024-11-21-300075,2024-11-21,300075,2,12,10.79,24,2.42,0.100833333333
2024-12-26-300075,2024-12-26,300075,2,12,10.79,24,2.42,0.100833333333
2024-12-02-300075,2024-12-02,300075,3,12,10.79,36,3.63,0.100833333333
2025-02-28-200439,2025-02-28,200439,1,224.25,201.3,224.25,22.95,0.102341137124
2025-03-27-200439,2025-03-27,200439,2,224.25,201.3,448.5,45.9,0.102341137124
2025-04-27-500053,2025-04-27,500053,1,142.5,127.88,142.5,14.62,0.102596491228
2025-01-20-200135,2025-01-20,200135,1,70.5,63.16,70.5,7.34,0.104113475177
2025-01-23-200135,2025-01-23,200135,1,70.5,63.16,70.5,7.34,0.104113475177
2024-09-26-200239,2024-09-26,200239,1,22.5,20.12,22.5,2.38,0.105777777778
2024-08-08-200239,2024-08-08,200239,2,22.5,20.12,45,4.76,0.105777777778
2024-10-28-200239,2024-10-28,200239,2,22.5,20.12,45,4.76,0.105777777778
2025-02-10-200239,2025-02-10,200239,2,22.5,20.12,45,4.76,0.105777777778
2024-08-29-200239,2024-08-29,200239,2,22.5,20.12,45,4.76,0.105777777778
2025-01-13-7501734421145,2025-01-13,7501734421145,1,66.75,59.67,66.75,7.08,0.10606741573
2025-02-06-7501734421145,2025-02-06,7501734421145,1,66.75,59.67,66.75,7.08,0.10606741573
2025-01-27-7501734421145,2025-01-27,7501734421145,1,66.75,59.67,66.75,7.08,0.10606741573
2024-09-09-7501734421145,2024-09-09,7501734421145,1,66.75,59.67,66.75,7.08,0.10606741573
2024-08-08-7501734421145,2024-08-08,7501734421145,1,66.75,59.67,66.75,7.08,0.10606741573
2024-08-05-7501734421145,2024-08-05,7501734421145,2,66.75,59.67,133.5,14.16,0.10606741573
2024-10-17-7501734421145,2024-10-17,7501734421145,2,66.75,59.67,133.5,14.16,0.10606741573
2024-12-09-7501734421145,2024-12-09,7501734421145,3,66.75,59.67,200.25,21.24,0.10606741573
2024-09-16-7501734421145,2024-09-16,7501734421145,3,66.75,59.67,200.25,21.24,0.10606741573
2024-09-07-200382,2024-09-07,200382,1,34,30.38,34,3.62,0.106470588235
2024-09-11-200382,2024-09-11,200382,1,34,30.38,34,3.62,0.106470588235
2024-09-06-200382,2024-09-06,200382,1,34,30.38,34,3.62,0.106470588235
2024-10-11-200382,2024-10-11,200382,1,34,30.38,34,3.62,0.106470588235
2024-12-02-200382,2024-12-02,200382,2,34,30.38,68,7.24,0.106470588235
2024-08-23-200382,2024-08-23,200382,2,34,30.38,68,7.24,0.106470588235
2024-10-03-7502227420218,2024-10-03,7502227420218,1,33,29.47,33,3.53,0.10696969697
2025-01-26-7502227420218,2025-01-26,7502227420218,1,33,29.47,33,3.53,0.10696969697
2024-10-21-7502227420218,2024-10-21,7502227420218,2,33,29.47,66,7.06,0.10696969697
2024-10-24-7502227420218,2024-10-24,7502227420218,2,33,29.47,66,7.06,0.10696969697
2024-08-19-7502227420218,2024-08-19,7502227420218,2,33,29.47,66,7.06,0.10696969697
2025-01-20-7502227420218,2025-01-20,7502227420218,2,33,29.47,66,7.06,0.10696969697
2024-10-14-7502227420218,2024-10-14,7502227420218,2,33,29.47,66,7.06,0.10696969697
2025-02-03-7502227420218,2025-02-03,7502227420218,2,33,29.47,66,7.06,0.10696969697
2024-09-23-7502227420218,2024-09-23,7502227420218,2,33,29.47,66,7.06,0.10696969697
2024-12-23-7502227420218,2024-12-23,7502227420218,2,33,29.47,66,7.06,0.10696969697
2024-12-02-7502227420218,2024-12-02,7502227420218,2,33,29.47,66,7.06,0.10696969697
2024-09-09-7502227420218,2024-09-09,7502227420218,2,33,29.47,66,7.06,0.10696969697
2024-11-25-7502227420218,2024-11-25,7502227420218,3,33,29.47,99,10.59,0.10696969697
2024-10-28-7502227420218,2024-10-28,7502227420218,3,33,29.47,99,10.59,0.10696969697
2024-11-11-400011,2024-11-11,400011,1,36.75,32.76,36.75,3.99,0.108571428571
2024-10-31-400011,2024-10-31,400011,1,36.75,32.76,36.75,3.99,0.108571428571
2024-11-18-400011,2024-11-18,400011,1,36.75,32.76,36.75,3.99,0.108571428571
2024-08-29-400011,2024-08-29,400011,1,36.75,32.76,36.75,3.99,0.108571428571
2024-09-26-400011,2024-09-26,400011,1,36.75,32.76,36.75,3.99,0.108571428571
2025-01-13-400011,2025-01-13,400011,2,36.75,32.76,73.5,7.98,0.108571428571
2024-09-12-400011,2024-09-12,400011,2,36.75,32.76,73.5,7.98,0.108571428571
2024-12-05-200166,2024-12-05,200166,1,106.5,94.91,106.5,11.59,0.10882629108
2025-01-23-200166,2025-01-23,200166,1,106.5,94.91,106.5,11.59,0.10882629108
2025-02-13-200166,2025-02-13,200166,1,106.5,94.91,106.5,11.59,0.10882629108
2025-01-30-200166,2025-01-30,200166,1,106.5,94.91,106.5,11.59,0.10882629108
2024-12-26-200166,2024-12-26,200166,1,106.5,94.91,106.5,11.59,0.10882629108
2025-02-10-200166,2025-02-10,200166,1,106.5,94.91,106.5,11.59,0.10882629108
2025-03-03-200166,2025-03-03,200166,1,106.5,94.91,106.5,11.59,0.10882629108
2025-05-01-200166,2025-05-01,200166,2,106.5,94.91,213,23.18,0.10882629108
2025-04-03-7503008344617,2025-04-03,7503008344617,1,45,40,45,5,0.111111111111
2025-05-19-7503008344617,2025-05-19,7503008344617,1,45,40,45,5,0.111111111111
2024-09-12-500013,2024-09-12,500013,1,17.25,15.33,17.25,1.92,0.111304347826
2024-11-07-500013,2024-11-07,500013,1,17.25,15.33,17.25,1.92,0.111304347826
2025-01-23-500013,2025-01-23,500013,1,17.25,15.33,17.25,1.92,0.111304347826
2024-11-28-500013,2024-11-28,500013,1,17.25,15.33,17.25,1.92,0.111304347826
2024-12-12-500013,2024-12-12,500013,1,17.25,15.33,17.25,1.92,0.111304347826
2024-11-21-500013,2024-11-21,500013,1,17.25,15.33,17.25,1.92,0.111304347826
2025-08-07-500013,2025-08-07,500013,1,17.25,15.33,17.25,1.92,0.111304347826
2024-09-30-500013,2024-09-30,500013,2,17.25,15.33,34.5,3.84,0.111304347826
2024-11-14-500013,2024-11-14,500013,2,17.25,15.33,34.5,3.84,0.111304347826
2024-11-04-500013,2024-11-04,500013,2,17.25,15.33,34.5,3.84,0.111304347826
2024-09-02-500013,2024-09-02,500013,2,17.25,15.33,34.5,3.84,0.111304347826
2024-12-02-500013,2024-12-02,500013,2,17.25,15.33,34.5,3.84,0.111304347826
2025-04-28-500013,2025-04-28,500013,3,17.25,15.33,51.75,5.76,0.111304347826
2024-10-07-200030,2024-10-07,200030,3,25,22.2,75,8.4,0.112
2025-05-04-100084,2025-05-04,100084,1,55.5,49.25,55.5,6.25,0.112612612613
2025-07-07-714908100228,2025-07-07,714908100228,1,70.5,62.5,70.5,8,0.113475177305
2025-01-16-714908100228,2025-01-16,714908100228,1,70.5,62.5,70.5,8,0.113475177305
2025-01-23-714908100228,2025-01-23,714908100228,1,70.5,62.5,70.5,8,0.113475177305
2024-11-18-714908100228,2024-11-18,714908100228,1,70.5,62.5,70.5,8,0.113475177305
2025-04-28-714908100228,2025-04-28,714908100228,1,70.5,62.5,70.5,8,0.113475177305
2024-11-07-714908100228,2024-11-07,714908100228,1,70.5,62.5,70.5,8,0.113475177305
2025-07-10-714908100228,2025-07-10,714908100228,1,70.5,62.5,70.5,8,0.113475177305
2025-09-11-714908100228,2025-09-11,714908100228,1,70.5,62.5,70.5,8,0.113475177305
2024-09-26-714908100228,2024-09-26,714908100228,1,70.5,62.5,70.5,8,0.113475177305
2024-11-25-714908100228,2024-11-25,714908100228,1,70.5,62.5,70.5,8,0.113475177305
2024-12-23-714908100228,2024-12-23,714908100228,1,70.5,62.5,70.5,8,0.113475177305
2025-02-10-714908100228,2025-02-10,714908100228,1,70.5,62.5,70.5,8,0.113475177305
2025-01-06-714908100228,2025-01-06,714908100228,1,70.5,62.5,70.5,8,0.113475177305
2024-09-30-714908100228,2024-09-30,714908100228,1,70.5,62.5,70.5,8,0.113475177305
2025-01-20-714908100228,2025-01-20,714908100228,1,70.5,62.5,70.5,8,0.113475177305
2025-05-12-714908100228,2025-05-12,714908100228,1,70.5,62.5,70.5,8,0.113475177305
2024-12-02-714908100228,2024-12-02,714908100228,2,70.5,62.5,141,16,0.113475177305
2025-05-05-714908100228,2025-05-05,714908100228,2,70.5,62.5,141,16,0.113475177305
2024-11-28-714908100228,2024-11-28,714908100228,2,70.5,62.5,141,16,0.113475177305
2024-09-12-714908100228,2024-09-12,714908100228,2,70.5,62.5,141,16,0.113475177305
2024-09-09-714908100228,2024-09-09,714908100228,2,70.5,62.5,141,16,0.113475177305
2024-10-28-714908100228,2024-10-28,714908100228,3,70.5,62.5,211.5,24,0.113475177305
2024-12-16-714908100228,2024-12-16,714908100228,4,70.5,62.5,282,32,0.113475177305
2024-08-22-600026,2024-08-22,600026,1,37.5,33.23,37.5,4.27,0.113866666667
2024-12-30-500001,2024-12-30,500001,1,36.75,32.55,36.75,4.2,0.114285714286
2025-01-20-500001,2025-01-20,500001,1,36.75,32.55,36.75,4.2,0.114285714286
2024-12-19-500001,2024-12-19,500001,1,36.75,32.55,36.75,4.2,0.114285714286
2024-11-07-500001,2024-11-07,500001,1,36.75,32.55,36.75,4.2,0.114285714286
2024-09-16-500001,2024-09-16,500001,1,36.75,32.55,36.75,4.2,0.114285714286
2024-12-16-500001,2024-12-16,500001,1,36.75,32.55,36.75,4.2,0.114285714286
2024-08-05-500001,2024-08-05,500001,1,36.75,32.55,36.75,4.2,0.114285714286
2025-01-02-500001,2025-01-02,500001,1,36.75,32.55,36.75,4.2,0.114285714286
2024-08-22-500001,2024-08-22,500001,1,36.75,32.55,36.75,4.2,0.114285714286
2024-10-28-500001,2024-10-28,500001,1,36.75,32.55,36.75,4.2,0.114285714286
2024-11-28-500001,2024-11-28,500001,1,36.75,32.55,36.75,4.2,0.114285714286
2024-11-18-500001,2024-11-18,500001,1,36.75,32.55,36.75,4.2,0.114285714286
2024-10-10-500001,2024-10-10,500001,1,36.75,32.55,36.75,4.2,0.114285714286
2024-10-17-500001,2024-10-17,500001,1,36.75,32.55,36.75,4.2,0.114285714286
2024-10-21-500001,2024-10-21,500001,1,36.75,32.55,36.75,4.2,0.114285714286
2024-09-26-500001,2024-09-26,500001,1,36.75,32.55,36.75,4.2,0.114285714286
2025-01-09-500001,2025-01-09,500001,2,36.75,32.55,73.5,8.4,0.114285714286
2025-01-27-500001,2025-01-27,500001,2,36.75,32.55,73.5,8.4,0.114285714286
2024-10-07-500001,2024-10-07,500001,2,36.75,32.55,73.5,8.4,0.114285714286
2024-08-19-500001,2024-08-19,500001,2,36.75,32.55,73.5,8.4,0.114285714286
2024-12-23-500001,2024-12-23,500001,2,36.75,32.55,73.5,8.4,0.114285714286
2024-09-09-500001,2024-09-09,500001,2,36.75,32.55,73.5,8.4,0.114285714286
2024-11-04-500001,2024-11-04,500001,2,36.75,32.55,73.5,8.4,0.114285714286
2024-09-23-500001,2024-09-23,500001,2,36.75,32.55,73.5,8.4,0.114285714286
2024-09-30-500001,2024-09-30,500001,2,36.75,32.55,73.5,8.4,0.114285714286
2025-01-06-500001,2025-01-06,500001,2,36.75,32.55,73.5,8.4,0.114285714286
2024-11-11-500001,2024-11-11,500001,3,36.75,32.55,110.25,12.6,0.114285714286
2024-12-12-500001,2024-12-12,500001,4,36.75,32.55,147,16.8,0.114285714286
2025-05-08-7506021100758,2025-05-08,7506021100758,1,135,119.19,135,15.81,0.117111111111
2025-07-07-7506021100758,2025-07-07,7506021100758,1,135,119.19,135,15.81,0.117111111111
2025-06-20-200300,2025-06-20,200300,1,21,18.53,21,2.47,0.117619047619
2025-03-07-7501075713770,2025-03-07,7501075713770,1,93.75,82.66,93.75,11.09,0.118293333333
2025-03-12-7501075713770,2025-03-12,7501075713770,1,93.75,82.66,93.75,11.09,0.118293333333
2025-03-08-7501075713770,2025-03-08,7501075713770,1,93.75,82.66,93.75,11.09,0.118293333333
2025-03-27-200805,2025-03-27,200805,1,75,65.98,75,9.02,0.120266666667
2025-03-12-200805,2025-03-12,200805,1,75,65.98,75,9.02,0.120266666667
2025-03-10-200805,2025-03-10,200805,1,75,65.98,75,9.02,0.120266666667
2025-03-06-200805,2025-03-06,200805,2,75,65.98,150,18.04,0.120266666667
2025-03-20-200805,2025-03-20,200805,2,75,65.98,150,18.04,0.120266666667
2025-02-24-200805,2025-02-24,200805,3,75,65.98,225,27.06,0.120266666667
2025-04-10-200805,2025-04-10,200805,3,75,65.98,225,27.06,0.120266666667
2024-09-19-200805,2024-09-19,200805,4,75,65.98,300,36.08,0.120266666667
2025-05-08-200805,2025-05-08,200805,5,75,65.98,375,45.1,0.120266666667
2024-11-07-200813,2024-11-07,200813,1,39,34.29,39,4.71,0.120769230769
2024-12-16-200813,2024-12-16,200813,1,39,34.29,39,4.71,0.120769230769
2025-03-13-200813,2025-03-13,200813,2,39,34.29,78,9.42,0.120769230769
2025-04-14-200813,2025-04-14,200813,2,39,34.29,78,9.42,0.120769230769
2025-03-24-200813,2025-03-24,200813,2,39,34.29,78,9.42,0.120769230769
2025-04-11-8400005656,2025-04-11,8400005656,1,75,65.93,75,9.07,0.120933333333
2025-09-30-8400005656,2025-09-30,8400005656,1,75,65.93,75,9.07,0.120933333333
2025-04-30-8400005656,2025-04-30,8400005656,1,75,65.93,75,9.07,0.120933333333
2025-09-24-8400005656,2025-09-24,8400005656,1,75,65.93,75,9.07,0.120933333333
2025-04-23-8400005656,2025-04-23,8400005656,1,75,65.93,75,9.07,0.120933333333
2025-08-10-8400005656,2025-08-10,8400005656,1,75,65.93,75,9.07,0.120933333333
2025-02-16-8400005656,2025-02-16,8400005656,1,75,65.93,75,9.07,0.120933333333
2024-10-28-600001,2024-10-28,600001,1,33.75,29.66,33.75,4.09,0.121185185185
2024-08-22-600001,2024-08-22,600001,1,33.75,29.66,33.75,4.09,0.121185185185
2024-11-28-600001,2024-11-28,600001,1,33.75,29.66,33.75,4.09,0.121185185185
2025-01-06-600001,2025-01-06,600001,1,33.75,29.66,33.75,4.09,0.121185185185
2025-04-03-600001,2025-04-03,600001,1,33.75,29.66,33.75,4.09,0.121185185185
2025-08-25-600001,2025-08-25,600001,1,33.75,29.66,33.75,4.09,0.121185185185
2024-09-05-600001,2024-09-05,600001,1,33.75,29.66,33.75,4.09,0.121185185185
2025-04-21-600001,2025-04-21,600001,1,33.75,29.66,33.75,4.09,0.121185185185
2025-02-20-600001,2025-02-20,600001,1,33.75,29.66,33.75,4.09,0.121185185185
2025-05-29-600001,2025-05-29,600001,1,33.75,29.66,33.75,4.09,0.121185185185
2024-11-18-600001,2024-11-18,600001,1,33.75,29.66,33.75,4.09,0.121185185185
2025-01-27-600001,2025-01-27,600001,1,33.75,29.66,33.75,4.09,0.121185185185
2025-09-15-600001,2025-09-15,600001,1,33.75,29.66,33.75,4.09,0.121185185185
2024-12-12-600001,2024-12-12,600001,1,33.75,29.66,33.75,4.09,0.121185185185
2025-03-20-600001,2025-03-20,600001,1,33.75,29.66,33.75,4.09,0.121185185185
2025-01-30-600001,2025-01-30,600001,1,33.75,29.66,33.75,4.09,0.121185185185
2025-09-18-600001,2025-09-18,600001,2,33.75,29.66,67.5,8.18,0.121185185185
2024-11-04-600001,2024-11-04,600001,2,33.75,29.66,67.5,8.18,0.121185185185
2025-04-28-600001,2025-04-28,600001,2,33.75,29.66,67.5,8.18,0.121185185185
2025-03-03-600001,2025-03-03,600001,2,33.75,29.66,67.5,8.18,0.121185185185
2025-02-10-600001,2025-02-10,600001,2,33.75,29.66,67.5,8.18,0.121185185185
2025-03-17-600001,2025-03-17,600001,2,33.75,29.66,67.5,8.18,0.121185185185
2025-01-09-600001,2025-01-09,600001,2,33.75,29.66,67.5,8.18,0.121185185185
2025-01-20-600001,2025-01-20,600001,2,33.75,29.66,67.5,8.18,0.121185185185
2024-12-09-600001,2024-12-09,600001,3,33.75,29.66,101.25,12.27,0.121185185185
2025-01-02-600001,2025-01-02,600001,3,33.75,29.66,101.25,12.27,0.121185185185
2024-10-28-200191,2024-10-28,200191,5,21.6,18.98,108,13.1036,0.121325585443
2025-02-10-200371,2025-02-10,200371,1,52.5,46.11,52.5,6.39,0.121714285714
2025-02-20-200371,2025-02-20,200371,1,52.5,46.11,52.5,6.39,0.121714285714
2024-12-09-200371,2024-12-09,200371,1,52.5,46.11,52.5,6.39,0.121714285714
2025-04-14-200371,2025-04-14,200371,1,52.5,46.11,52.5,6.39,0.121714285714
2024-09-16-200371,2024-09-16,200371,1,52.5,46.11,52.5,6.39,0.121714285714
2025-03-31-200371,2025-03-31,200371,1,52.5,46.11,52.5,6.39,0.121714285714
2024-09-09-200371,2024-09-09,200371,1,52.5,46.11,52.5,6.39,0.121714285714
2024-10-17-200371,2024-10-17,200371,2,52.5,46.11,105,12.78,0.121714285714
2024-12-05-200371,2024-12-05,200371,2,52.5,46.11,105,12.78,0.121714285714
2024-12-23-200371,2024-12-23,200371,2,52.5,46.11,105,12.78,0.121714285714
2025-04-28-200371,2025-04-28,200371,2,52.5,46.11,105,12.78,0.121714285714
2025-04-17-200371,2025-04-17,200371,2,52.5,46.11,105,12.78,0.121714285714
2024-08-22-200371,2024-08-22,200371,2,52.5,46.11,105,12.78,0.121714285714
2025-04-10-200371,2025-04-10,200371,2,52.5,46.11,105,12.78,0.121714285714
2024-12-19-200371,2024-12-19,200371,2,52.5,46.11,105,12.78,0.121714285714
2025-01-23-200371,2025-01-23,200371,2,52.5,46.11,105,12.78,0.121714285714
2025-01-13-200371,2025-01-13,200371,2,52.5,46.11,105,12.78,0.121714285714
2024-11-14-200371,2024-11-14,200371,2,52.5,46.11,105,12.78,0.121714285714
2025-08-21-200371,2025-08-21,200371,2,52.5,46.11,105,12.78,0.121714285714
2024-10-21-200371,2024-10-21,200371,3,52.5,46.11,157.5,19.17,0.121714285714
2025-02-06-200743,2025-02-06,200743,1,168.75,148.1,168.75,20.65,0.12237037037
2024-10-13-100009,2024-10-13,100009,3,17.5,15.35,52.5,6.45,0.122857142857
2025-01-20-7503020089312,2025-01-20,7503020089312,2,73.5,64.47,147,18.06,0.122857142857
2025-04-20-750200116548,2025-04-20,750200116548,1,25,21.9,25,3.1,0.124
2025-03-15-750200116548,2025-03-15,750200116548,1,25,21.9,25,3.1,0.124
2025-03-23-750200116548,2025-03-23,750200116548,2,25,21.9,50,6.2,0.124
2025-05-04-750200116548,2025-05-04,750200116548,2,25,21.9,50,6.2,0.124
2025-03-31-750200116548,2025-03-31,750200116548,2,25,21.9,50,6.2,0.124
2025-03-24-750200116548,2025-03-24,750200116548,2,25,21.9,50,6.2,0.124
2025-03-27-750200116548,2025-03-27,750200116548,3,25,21.9,75,9.3,0.124
2025-03-28-750200116548,2025-03-28,750200116548,4,25,21.9,100,12.4,0.124
2025-04-14-750200116548,2025-04-14,750200116548,7,25,21.9,175,21.7,0.124
2024-09-09-200129,2024-09-09,200129,1,300,262.43,300,37.57,0.125233333333
2025-04-07-200129,2025-04-07,200129,1,300,262.43,300,37.57,0.125233333333
2025-02-24-200129,2025-02-24,200129,1,300,262.43,300,37.57,0.125233333333
2025-03-30-200129,2025-03-30,200129,1,300,262.43,300,37.57,0.125233333333
2025-03-10-200129,2025-03-10,200129,1,300,262.43,300,37.57,0.125233333333
2025-02-05-200129,2025-02-05,200129,1,300,262.43,300,37.57,0.125233333333
